Accession,Description,Abundance: F4: 127N  Sample  Pre-term_RDS,Abundance: F5: 127N  Sample  Pre-term_RDS,Abundance: F4: 127C  Sample  Pre-term_Healthy,Abundance: F5: 127C  Sample  Pre-term_Healthy,Abundance: F4: 128N  Sample  Term_RDS,Abundance: F5: 128N  Sample  Term_RDS,Abundance: F4: 128C  Sample  Term_Healthy,Abundance: F5: 128C  Sample  Term_Healthy,normalized Abundance: F4: 127C  Sample  Pre-term_Healthy,normalized Abundance: F4: 127N  Sample  Pre-term_RDS,normalized Abundance: F4: 128C  Sample  Term_Healthy,normalized Abundance: F4: 128N  Sample  Term_RDS,normalized Abundance: F5: 127C  Sample  Pre-term_Healthy,normalized Abundance: F5: 127N  Sample  Pre-term_RDS,normalized Abundance: F5: 128C  Sample  Term_Healthy,normalized Abundance: F5: 128N  Sample  Term_RDS
NP_002372.1,matrilin-3 precursor [Homo sapiens],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NP_002498.1,tumor necrosis factor receptor superfamily member 16 precursor [Homo sapiens],96.8,0.0,143.9,0.0,129.0,0.0,122.9,0.0,140.80953020134228,83.31428571428572,115.90439844760675,110.70158917010006,0.0,0.0,0.0,0.0
NP_002499.2,nidogen-1 precursor [Homo sapiens],1684.2,2142.1,1462.5,1894.4,1286.7,1653.8,1161.4,1573.9,1431.0906040268458,1449.5652892561984,1095.2918499353173,1104.1839905826957,1894.4,1593.4601020408163,1420.8954798761613,1329.2394707828005
NP_002505.1,CCN family member 3 precursor [Homo sapiens],1047.5,996.0,949.8,882.0,1029.6,978.9,1272.0,1188.6,929.401610738255,901.5672963400236,1199.59637774903,883.5531489111241,882.0,740.9020408163266,1073.0518885448917,786.7895259095922
NP_002584.2,procollagen C-endopeptidase enhancer 1 precursor [Homo sapiens],115.0,182.7,90.7,95.8,93.5,99.2,99.4,65.9,88.75208053691276,98.97874852420307,93.74204398447608,80.23719835197174,95.8,135.90642857142856,59.49362229102168,79.73186328555678
NP_002606.3,pigment epithelium-derived factor isoform 1 precursor [Homo sapiens],1668.9,1292.2,549.2,564.7,1377.7,1167.1,600.9,664.9,537.405100671141,1436.3968122786305,566.6961190168176,1182.275809299588,564.7,961.2385714285715,600.2626625386997,938.0550165380375
NP_002621.1,gastricsin isoform 1 preproprotein [Homo sapiens],407.7,469.6,339.8,391.3,731.9,869.2,375.6,419.8,332.50228187919464,350.90118063754426,354.22043984476073,628.0813419658623,391.3,349.3248979591837,378.98972136222915,698.6183020948182
NP_002635.2,polymeric immunoglobulin receptor precursor [Homo sapiens],2129.4,2985.4,2159.2,3032.8,2501.8,3563.7,3313.4,4512.8,2112.8279194630873,1832.7421487603306,3124.797671410091,2146.924308416716,3032.8,2220.772040816327,4074.094365325078,2864.318963616318
NP_002643.1,prolactin-inducible protein precursor [Homo sapiens],34.5,0.0,37.2,0.0,48.8,0.0,21.5,0.0,36.40107382550336,29.69362455726092,20.276196636481245,41.87781047675103,0.0,0.0,0.0,0.0
NP_002650.1,urokinase plasminogen activator surface receptor isoform 1 precursor [Homo sapiens],136.5,150.9,119.9,142.9,143.1,154.0,119.0,136.6,117.32496644295303,117.48347107438016,112.22639068564038,122.8015303119482,142.9,112.2511224489796,123.32061919504645,123.77728776185228
NP_002736.3,mitogen-activated protein kinase 1 [Homo sapiens],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NP_002760.1,trypsin-1 preproprotein [Homo sapiens],19650.5,18959.6,36211.7,35230.7,26207.5,25243.7,28505.7,27540.6,35433.99906040268,16912.88606847698,26883.12457956016,22490.014714537963,35230.7,14103.620816326531,24863.278513931888,20289.589084895262
NP_002764.1,prostasin preproprotein [Homo sapiens],70.2,35.9,83.1,55.0,87.2,52.9,81.9,50.8,81.31530201342282,60.420070838252656,77.23816300129367,74.83084167157152,55.0,26.705204081632655,45.8615479876161,42.51830209481808
NP_002817.2,sulfhydryl oxidase 1 isoform a precursor [Homo sapiens],41.9,172.6,39.6,149.2,33.5,128.1,35.5,118.8,38.74953020134229,36.062691853600946,33.479301423027174,28.748087110064745,149.2,128.39326530612246,107.25102167182663,102.96019845644985
NP_002837.1,receptor-type tyrosine-protein phosphatase-like N isoform 1 precursor [Homo sapiens],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NP_002841.3,receptor-type tyrosine-protein phosphatase S isoform 1 precursor [Homo sapiens],183.4,44.2,207.9,47.3,203.4,43.0,224.4,50.2,203.435033557047,157.8495867768595,211.6269081500647,174.54808711006476,47.3,32.879387755102044,45.31987616099072,34.56119073869901
NP_002900.2,lithostathine-1-alpha precursor [Homo sapiens],1448.4,1642.0,691.6,705.2,1326.5,1269.7,923.1,1040.4,676.746845637584,1246.6158205430934,870.5561448900389,1138.3384343731607,705.2,1221.4469387755103,939.2589473684212,1020.5196251378171
NP_002925.1,non-secretory ribonuclease precursor [Homo sapiens],438.2,355.0,522.8,399.4,603.5,401.7,649.4,519.1,511.5720805369127,377.1520661157025,612.435446313066,517.8946439081813,399.4,264.07653061224494,468.6364086687307,322.86582138919516
NP_002954.2,protein S100-A7 [Homo sapiens],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NP_002956.1,protein S100-A9 [Homo sapiens],0.0,107.7,0.0,97.1,0.0,106.8,0.0,104.6,0.0,0.0,0.0,0.0,97.1,80.11561224489796,94.43145510835913,85.84035281146637
NP_002989.2,syndecan-2 precursor [Homo sapiens],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NP_002990.2,syndecan-4 precursor [Homo sapiens],28.8,35.6,21.7,28.3,33.4,28.0,20.9,17.9,21.233959731543624,24.78772136953955,19.71034928848642,28.662271924661564,28.3,26.48204081632653,16.159876160990713,22.50496141124587
NP_002995.1,secreted and transmembrane protein 1 precursor [Homo sapiens],23.7,0.0,32.6,0.0,36.9,0.0,21.8,0.0,31.899865771812085,20.39822904368359,20.559120310478658,31.665803413772807,0.0,0.0,0.0,0.0
NP_003013.1,SH3 domain-binding glutamic acid-rich-like protein [Homo sapiens],758.4,671.1,370.6,284.0,650.4,589.2,390.9,216.2,362.6408053691276,652.7433293978748,368.64954721862875,558.141965862272,284.0,499.21622448979593,195.18241486068112,473.5686879823595
NP_003052.2,slit homolog 1 protein precursor [Homo sapiens],2185.2,1433.6,870.5,631.2,1847.1,1233.4,811.1,560.9,851.8046979865773,1880.7683589138132,764.9313065976716,1585.092289582107,631.2,1066.422857142857,506.372879256966,991.3435501653805
NP_003093.2,extracellular superoxide dismutase [Cu-Zn] preproprotein [Homo sapiens],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NP_003216.1,trefoil factor 1 precursor [Homo sapiens],137.2,244.3,165.9,293.8,191.8,345.5,149.7,278.3,162.3370469798658,118.08595041322313,141.17891332470893,164.59352560329606,293.8,181.72928571428574,251.2454489164087,277.6951488423374
NP_003217.4,trefoil factor 3 precursor [Homo sapiens],3437.2,3516.6,3223.3,3309.0,5758.4,5780.0,3107.7,3089.8,3154.0747651006714,2958.3456906729634,2930.806338939198,4941.581636256621,3309.0,2615.9197959183675,2789.4293498452016,4645.667034178611
NP_003237.2,thrombospondin-1 precursor [Homo sapiens],613.3,671.3,624.0,731.1,693.2,785.4,696.6,910.2,610.5986577181209,527.8579693034238,656.9487710219923,594.8708652148323,731.1,499.365,821.7161609907122,631.2641675854466
NP_003348.1,uteroglobin precursor [Homo sapiens],7851.4,8223.3,4880.0,5355.8,10984.9,11517.0,8805.3,10681.3,4775.194630872484,6757.580401416765,8304.09275549806,9426.712301353737,5355.8,6117.128265306123,9642.932136222911,9256.772877618523
NP_003460.2,secretogranin-2 precursor [Homo sapiens],86.6,222.9,110.5,273.7,96.9,244.6,114.9,264.7,108.1268456375839,74.53530106257378,108.35976714100907,83.15491465567982,273.7,165.810306122449,238.96755417956658,196.59691289966926
NP_003496.1,frizzled-1 [Homo sapiens],60.7,58.1,47.2,44.3,73.8,61.0,62.2,52.8,46.18630872483222,52.24356552538371,58.6595084087969,63.33160682754561,44.3,43.21928571428572,47.667120743034054,49.028665931642784
NP_003534.1,histone H4 [Homo sapiens],313.6,442.1,224.3,275.8,198.3,141.4,286.3,346.6,219.48281879194633,269.9107438016529,270.0034928848642,170.17151265450266,275.8,328.8682653061225,312.9057585139319,113.65005512679164
NP_003644.2,COP9 signalosome complex subunit 3 isoform 1 [Homo sapiens],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NP_003721.2,ribonuclease T2 precursor [Homo sapiens],2971.4,3429.5,2090.7,2432.1,2702.4,3120.1,1352.2,1565.4,2045.7990604026845,2557.4387249114525,1275.2313065976716,2319.0695703354913,2432.1,2551.12806122449,1413.2217956656348,2507.7760749724366
NP_003811.2,tumor necrosis factor receptor superfamily member 14 isoform 1 precursor [Homo sapiens],40.8,0.0,41.2,0.0,48.6,0.0,52.6,0.0,40.315167785234905,35.11593860684769,49.6059508408797,41.706180105944675,0.0,0.0,0.0,0.0
NP_003827.4,protein delta homolog 1 isoform 1 preproprotein [Homo sapiens],6810.2,11181.3,2705.8,4654.5,5138.0,8351.0,6169.7,9954.5,2647.688859060403,5861.435419126328,5818.513971539457,4409.1842260153035,4654.5,8317.51806122449,8986.786996904026,6712.10474090408
NP_003869.1,gamma-glutamyl hydrolase precursor [Homo sapiens],2630.4,3030.1,1439.8,1590.9,2316.1,2640.5,1699.5,1975.9,1408.8781208053692,2263.945218417946,1602.762613195343,1987.5655091230135,1590.9,2254.023367346939,1783.8156037151705,2122.2982359426683
NP_003970.1,retinoic acid-induced protein 3 [Homo sapiens],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NP_004099.2,ficolin-2 isoform a precursor [Homo sapiens],44.3,73.2,38.9,64.3,24.9,40.2,29.7,51.3,38.06456375838926,38.12833530106257,28.009443725743857,21.367981165391406,64.3,54.451836734693885,46.31294117647059,32.310694597574425
NP_004100.1,"adrenodoxin, mitochondrial precursor [Homo sapiens]",135.2,163.3,142.7,205.7,165.7,247.7,319.8,559.3,139.6353020134228,116.36458087367177,301.59663648124194,142.1957622130665,205.7,121.47520408163267,504.92842105263156,199.0885336273429
NP_004107.1,peptidyl-prolyl cis-trans isomerase FKBP1B isoform a [Homo sapiens],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NP_004130.2,lipopolysaccharide-binding protein precursor [Homo sapiens],51.5,162.3,24.0,41.4,32.7,60.7,31.9,47.7,23.484563758389264,44.32526564344746,30.084217335058216,28.061565626839318,41.4,120.73132653061226,43.06291021671827,48.78754134509372
NP_004155.2,retinol-binding protein 2 [Homo sapiens],143.0,324.1,184.1,401.9,453.0,713.2,141.0,369.2,180.1461744966443,123.07792207792208,132.97412677878398,388.74278987639786,401.9,241.0907142857143,333.3087306501548,573.2335170893055
NP_004306.3,acid ceramidase isoform b [Homo sapiens],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NP_004332.2,CAD protein isoform 1 [Homo sapiens],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NP_004334.1,calreticulin precursor [Homo sapiens],1955.0,2159.6,612.4,587.2,1128.1,1082.1,765.2,718.8,599.2477852348993,1682.6387249114523,721.6439844760674,968.0811065332548,587.2,1606.4779591836734,648.9228482972136,869.7363836824698
NP_004351.1,cadherin-1 isoform 1 preproprotein [Homo sapiens],9025.9,12106.5,8641.1,11320.6,10170.8,13518.8,5766.0,7884.4,8455.519328859062,7768.4546635183,5437.793014230272,8728.090876986462,11320.6,9005.753571428571,7117.928916408669,10865.716868798236
NP_004360.2,collagen alpha-3(VI) chain isoform 1 precursor [Homo sapiens],25944.3,25575.5,13294.5,13459.0,30263.9,28782.6,13347.6,13552.6,13008.980536912752,22329.863872491143,12587.840103492887,25971.02189523249,13459.0,19025.04030612245,12235.1026625387,23133.975082690187
NP_004376.2,versican core protein isoform 1 precursor [Homo sapiens],0.0,39.6,0.0,28.4,0.0,35.0,0.0,34.0,0.0,0.0,0.0,0.0,28.4,29.457551020408165,30.694736842105264,28.131201764057334
NP_004379.1,di-N-acetylchitobiase precursor [Homo sapiens],1086.9,1316.8,954.6,1560.1,883.3,1294.9,1054.8,1555.9,934.098523489933,935.4782762691855,994.7596377749031,758.0055326662742,1560.1,979.5379591836735,1404.6453250773995,1040.7740904079385
NP_004381.2,pro-cathepsin H isoform a preproprotein [Homo sapiens],385.1,206.4,215.6,124.2,305.3,187.0,258.2,165.3,210.9696644295302,331.44970484061395,243.50297542043987,261.9937610359035,124.2,153.53632653061226,149.23058823529414,150.30099228224918
NP_004420.1,ephrin-B1 precursor [Homo sapiens],936.0,981.5,610.2,636.4,918.2,994.6,607.5,730.7,597.095033557047,805.6009445100354,572.9204398447607,787.9550323719835,636.4,730.1158163265306,659.6660061919506,799.4083792723264
NP_004431.1,ephrin type-A receptor 7 isoform 1 precursor [Homo sapiens],45.7,0.0,39.6,0.0,42.8,0.0,54.4,0.0,38.74953020134229,39.33329397874853,51.30349288486417,36.728899352560326,0.0,0.0,0.0,0.0
NP_004452.1,phenylalanine--tRNA ligase alpha subunit [Homo sapiens],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NP_004474.2,"glycine cleavage system H protein, mitochondrial precursor [Homo sapiens]",135.4,0.0,123.1,0.0,122.5,0.0,106.0,0.0,120.45624161073826,116.53671782762693,99.96636481241916,105.12360211889347,0.0,0.0,0.0,0.0
NP_004516.2,low-density lipoprotein receptor-related protein 2 precursor [Homo sapiens],1533.5,2106.4,1348.9,2103.5,1522.7,2305.8,1565.7,2255.5,1319.9303355704699,1319.8600944510035,1476.578654592497,1306.7078281341967,2103.5,1566.903673469388,2036.2346749226008,1853.2835722160974
NP_004675.3,SPARC-like protein 1 isoform 1 precursor [Homo sapiens],2296.8,2090.4,2278.8,2100.6,3332.4,3032.8,1988.0,1823.2,2229.8593288590605,1976.8207792207793,1874.8408796895217,2859.705238375515,2100.6,1555.0016326530613,1645.9601238390094,2437.60882028666
NP_004855.2,growth/differentiation factor 15 preproprotein [Homo sapiens],0.0,63.4,0.0,16.0,0.0,22.1,0.0,25.5,0.0,0.0,0.0,0.0,16.0,47.16183673469388,23.02105263157895,17.76284454244763
NP_004920.1,calbindin isoform 1 [Homo sapiens],0.0,37.1,0.0,31.6,0.0,42.0,0.0,37.4,0.0,0.0,0.0,0.0,31.6,27.597857142857144,33.76421052631579,33.7574421168688
NP_004923.1,cadherin-6 isoform 1 preproprotein [Homo sapiens],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NP_004985.2,matrix metalloproteinase-9 preproprotein [Homo sapiens],85.8,384.1,126.9,471.5,84.9,348.7,96.1,376.0,124.17463087248323,73.84675324675324,90.62988357050453,72.85709240729841,471.5,285.7233673469388,339.44767801857586,280.2671444321941
NP_005005.1,osteomodulin precursor [Homo sapiens],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NP_005013.1,profilin-1 isoform 2 [Homo sapiens],1657.7,1485.8,595.7,510.5,1340.7,1135.9,1088.9,890.4,582.9064429530202,1426.757142857143,1026.9186287192758,1150.524190700412,510.5,1105.2532653061226,803.8409907120744,912.9780595369351
NP_005031.1,lysosomal Pro-X carboxypeptidase isoform 1 preproprotein [Homo sapiens],22.0,194.2,22.4,136.7,25.6,217.9,39.0,145.6,21.918926174496644,18.935064935064936,36.78007761966365,21.968687463213655,136.7,144.46102040816325,131.44569659442726,175.13682469680268
NP_005082.1,peptidoglycan recognition protein 1 precursor [Homo sapiens],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NP_005092.1,ubiquitin-like protein ISG15 [Homo sapiens],41.5,0.0,26.6,0.0,33.2,0.0,44.7,0.0,26.028724832214767,35.718417945690675,42.1556274256145,28.490641553855212,0.0,0.0,0.0,0.0
NP_005132.2,fibrinogen beta chain isoform 1 preproprotein [Homo sapiens],26.3,0.0,42.7,0.0,25.1,0.0,51.6,0.0,41.78295302013424,22.636009445100356,48.66287192755499,21.539611536197764,0.0,0.0,0.0,0.0
NP_005134.1,haptoglobin isoform 1 preproprotein [Homo sapiens],155.0,52.5,152.4,56.7,122.4,46.0,177.6,82.4,149.12697986577183,133.40613931523023,167.49081500646832,105.0377869334903,56.7,39.05357142857143,74.38959752321982,36.97243660418964
NP_005175.2,calmodulin-3 isoform 1 [Homo sapiens],96.1,84.2,68.8,58.1,99.6,96.7,78.7,68.2,67.32241610738255,82.71180637544273,74.22031047865461,85.47192466156562,58.1,62.63448979591837,61.57003095975233,77.72249173098126
NP_005313.1,histone H1.5 [Homo sapiens],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NP_005414.1,trefoil factor 2 precursor [Homo sapiens],132.0,0.0,105.5,0.0,155.2,0.0,75.5,0.0,103.23422818791947,113.61038961038962,71.20245795601554,133.18516774573277,0.0,0.0,0.0,0.0
NP_005536.1,immunoglobulin superfamily containing leucine-rich repeat protein precursor [Homo sapiens],169.6,82.4,147.1,67.4,130.2,70.7,134.6,67.9,143.94080536912753,145.97213695395513,126.93842173350583,111.7313713949382,67.4,61.29551020408164,61.299195046439635,56.82502756339582
NP_005552.3,lysosome-associated membrane glycoprotein 1 precursor [Homo sapiens],1488.7,1702.2,1463.2,1671.1,1906.1,2068.1,1241.1,1356.6,1431.7755704697988,1281.301416765053,1170.4552393272963,1635.7232489699823,1671.1,1266.228367346939,1224.72,1662.2325248070563
NP_005555.2,neutrophil gelatinase-associated lipocalin precursor [Homo sapiens],380.2,331.8,163.9,185.7,555.8,405.9,268.0,266.8,160.38000000000002,327.2323494687131,252.74514877102203,476.9608004708652,185.7,246.81857142857146,240.86340557275545,326.24156560088204
NP_005558.1,galectin-3-binding protein precursor [Homo sapiens],5626.9,5413.9,8645.9,7822.0,5302.9,4830.5,6183.6,5581.1,8460.216241610739,4842.987131050767,5831.622768434671,4550.693466745144,7822.0,4027.2786734693877,5038.54105263158,3882.5077177508274
NP_005616.2,syntenin-1 isoform 1 [Homo sapiens],38.3,33.7,30.2,27.7,27.6,21.6,27.8,29.0,29.551409395973156,32.9642266824085,26.217593790426914,23.684991171277222,27.7,25.068673469387758,26.180804953560372,17.360970231532526
NP_005657.1,complement factor H-related protein 2 isoform 1 precursor [Homo sapiens],35.2,127.4,36.9,85.0,30.7,119.3,20.9,93.9,36.10751677852349,30.296103896103897,19.71034928848642,26.34526191877575,85.0,94.77000000000001,84.77164086687307,95.887210584344
NP_005663.2,prostate stem cell antigen preproprotein [Homo sapiens],243.1,181.8,187.9,141.7,475.9,327.8,220.5,176.1,183.86456375838927,209.23246753246752,207.94890038809834,408.3944673337257,141.7,135.23693877551023,158.9806811145511,263.4687982359427
NP_005690.2,interleukin-18-binding protein isoform c precursor [Homo sapiens],226.0,281.3,318.3,418.3,216.7,244.7,367.7,465.5,311.4640268456376,194.51475796930342,346.7701164294955,185.96150676868746,418.3,209.25275510204082,420.24705882352947,196.67728776185228
NP_005787.1,nuclear transport factor 2 [Homo sapiens],1507.3,2047.3,1305.2,1764.1,1812.1,2467.0,1338.6,1725.3,1277.1688590604028,1297.3101534828807,1262.4054333764554,1555.0569746909946,1764.1,1522.9405102040816,1557.5773374613004,1982.847850055127
NP_005814.2,mesothelin isoform 1 preproprotein [Homo sapiens],1886.2,3374.5,1742.6,2499.7,2060.3,3611.2,1422.8,2114.6,1705.175033557047,1623.4236127508855,1341.812677878396,1768.0502648616834,2499.7,2510.2147959183676,1909.0320743034056,2902.4970231532525
NP_005899.3,beta-mannosidase precursor [Homo sapiens],0.0,64.9,0.0,54.4,0.0,74.1,0.0,39.5,0.0,0.0,0.0,0.0,54.4,48.2776530612245,35.66006191950465,59.557772877618525
NP_005959.2,heterogeneous nuclear ribonucleoprotein M isoform a [Homo sapiens],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NP_005971.1,protein S100-P [Homo sapiens],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NP_006030.2,C-type mannose receptor 2 precursor [Homo sapiens],0.0,78.6,0.0,25.2,0.0,44.3,0.0,14.4,0.0,0.0,0.0,0.0,25.2,58.46877551020408,13.000123839009289,35.60606394707828
NP_006042.3,amyloid-beta A4 precursor protein-binding family B member 3 isoform d [Homo sapiens],44.5,84.3,81.2,118.0,78.9,105.0,52.4,82.3,79.45610738255034,38.30047225501771,49.41733505821475,67.70818128310772,118.0,62.70887755102041,74.29931888544893,84.393605292172
NP_006094.3,WAP four-disulfide core domain protein 2 precursor [Homo sapiens],2995.9,3087.9,2998.8,3053.9,3630.9,3650.2,3430.3,3286.3,2934.396241610739,2578.5255017709565,3235.0435963777495,3115.8635668040024,3053.9,2297.0194897959186,2966.826873065016,2933.843219404631
NP_006112.3,"keratin, type II cytoskeletal 1 [Homo sapiens]",22098.8,22478.1,28173.2,28407.1,15252.9,15855.9,14940.9,15872.1,27568.137986577185,19020.100590318772,14090.447736093145,13089.304414361388,28407.1,16720.953979591835,14329.115665634676,12744.15777287762
NP_006139.1,LIM and SH3 domain protein 1 isoform a [Homo sapiens],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NP_006395.2,endothelial protein C receptor precursor [Homo sapiens],197.1,97.1,258.5,169.3,165.6,85.2,186.7,151.3,252.94832214765103,169.6409681227863,176.07283311772318,142.10994702766334,169.3,72.23051020408163,136.59157894736845,68.47938257993385
NP_006477.3,fibulin-1 isoform D precursor [Homo sapiens],147.6,0.0,121.8,0.0,130.4,0.0,55.8,0.0,119.1841610738255,127.0370720188902,52.62380336351876,111.90300176574456,0.0,0.0,0.0,0.0
NP_006484.2,ceroid-lipofuscinosis neuronal protein 5 isoform 1 precursor [Homo sapiens],166.4,140.3,147.2,123.4,202.9,167.2,135.0,109.7,144.0386577181208,143.21794569067296,127.31565329883573,174.11901118304885,123.4,104.36602040816328,99.03566563467493,134.38676957001104
NP_006496.4,poliovirus receptor isoform alpha precursor [Homo sapiens],20.1,52.0,35.2,120.4,38.8,100.4,41.1,95.6,34.44402684563759,17.299763872491148,38.760543337645544,33.29629193643319,120.4,38.68163265306123,86.30637770897833,80.69636163175305
NP_006601.2,mannan-binding lectin serine protease 2 isoform 1 preproprotein [Homo sapiens],5909.0,6659.0,3842.4,4293.9,3667.5,3933.4,4871.5,5645.1,3759.8786577181213,5085.786304604487,4594.20892626132,3147.2719246615657,4293.9,4953.480612244898,5096.319380804955,3161.4648291069466
NP_006682.2,lymphatic vessel endothelial hyaluronic acid receptor 1 precursor [Homo sapiens],7568.9,6147.4,7234.5,5988.4,9053.4,7265.9,6541.6,5602.9,7079.128187919464,6514.436953955135,6169.245019404917,7769.191995291348,5988.4,4572.912857142857,5058.221795665635,5839.95711135612
NP_006705.1,acid sphingomyelinase-like phosphodiesterase 3a isoform a precursor [Homo sapiens],133.8,95.1,82.9,50.6,129.7,75.2,79.5,54.4,81.11959731543625,115.15962219598585,74.97477360931437,111.30229546792229,50.6,70.74275510204082,49.11157894736842,60.44189636163176
NP_006752.1,14-3-3 protein epsilon [Homo sapiens],155.5,196.0,78.6,123.5,81.6,121.6,53.3,88.1,76.91194630872484,133.83648170011807,50.26610608020699,70.02519128899353,123.5,145.8,79.53547987616099,97.73583241455349
NP_006805.2,proteasome inhibitor PI31 subunit isoform 1 [Homo sapiens],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NP_006807.1,vesicular integral-membrane protein VIP36 precursor [Homo sapiens],19901.2,17477.6,12142.3,10203.9,13273.8,10896.1,10571.2,8538.5,11881.525771812081,17128.65974025974,9969.475808538165,11390.936080047086,10203.9,13001.194285714286,7708.441486068112,8757.725358324147
NP_008924.1,nucleoplasmin-3 [Homo sapiens],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NP_008980.1,butyrophilin subfamily 2 member A1 isoform 1 precursor [Homo sapiens],0.0,27.8,0.0,31.0,0.0,25.0,0.0,45.4,0.0,0.0,0.0,0.0,31.0,20.679795918367347,40.986501547987615,20.093715545755238
NP_009016.1,follistatin-related protein 1 precursor [Homo sapiens],492.2,718.6,316.9,442.5,411.1,608.5,439.0,618.2,310.09409395973154,423.62904368358915,414.01164294954725,352.7862271924662,442.5,534.5504081632654,558.1025386996905,489.08103638368254
NP_009175.2,proline-rich protein 4 isoform 2 precursor [Homo sapiens],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NP_009193.2,Parkinson disease protein 7 [Homo sapiens],82.7,0.0,36.8,0.0,75.5,0.0,32.6,0.0,36.0096644295302,71.17863046044864,30.744372574385515,64.79046497939964,0.0,0.0,0.0,0.0
NP_009199.1,V-set and immunoglobulin domain-containing protein 4 isoform 1 precursor [Homo sapiens],57.0,58.7,12.5,15.9,42.5,43.5,14.7,8.6,12.231543624161075,49.0590318772137,13.863260025873222,36.471453796350794,15.9,43.665612244897964,7.763962848297214,34.963065049614116
NP_031377.2,multimerin-1 precursor [Homo sapiens],217.3,394.2,174.4,286.2,247.9,443.9,186.4,330.2,170.6544966442953,187.02680047225502,175.78990944372578,212.7358446144791,286.2,293.2365306122449,298.10006191950464,356.78401323043
NP_036204.2,complement component C1q receptor precursor [Homo sapiens],31.2,136.0,17.6,42.8,30.7,183.8,20.2,29.7,17.222013422818794,26.85336481700118,19.05019404915912,26.34526191877575,42.8,101.16734693877551,26.81275541795666,147.7289966923925
NP_036220.1,6-phosphogluconolactonase [Homo sapiens],187.3,50.0,105.0,25.4,118.3,32.1,122.2,35.0,102.74496644295303,161.20625737898467,115.24424320827944,101.51936433195998,25.4,37.19387755102041,31.597523219814246,25.800330760749727
NP_036230.1,angiopoietin-related protein 2 precursor [Homo sapiens],368.1,344.6,232.8,228.6,202.9,207.7,231.5,163.8,227.80026845637587,316.8180637544274,218.32276843467014,174.11901118304885,228.6,256.3402040816327,147.87640866873068,166.9385887541345
NP_036246.1,caspase-14 precursor [Homo sapiens],23.2,0.0,39.3,0.0,15.3,0.0,24.5,0.0,38.45597315436242,19.96788665879575,23.105433376455373,13.129723366686287,0.0,0.0,0.0,0.0
NP_036425.1,peroxidasin homolog precursor [Homo sapiens],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NP_036541.2,prion-like protein doppel preproprotein [Homo sapiens],294.5,172.0,189.6,104.0,300.3,165.1,121.1,66.0,185.52805369127518,253.47166469893742,114.20685640362227,257.70300176574455,104.0,127.9469387755102,59.58390092879257,132.6988974641676
