,Checked,Protein FDR Confidence: Combined,Master,Unique Sequence ID,Protein Group IDs,Accession,Description,Exp. q-value: Combined,Sum PEP Score,# Decoy Protein: Combined,Coverage [%],# Peptides,# PSMs,# Protein Unique Peptides,# Unique Peptides,# Protein Groups,# AAs,MW [kDa],calc. pI,Score Mascot: Mascot,Score Sequest HT: Sequest HT,Coverage [%] (by Search Engine): Mascot,Coverage [%] (by Search Engine): Sequest HT,# PSMs (by Search Engine): Mascot,# PSMs (by Search Engine): Sequest HT,# Peptides (by Search Engine): Mascot,# Peptides (by Search Engine): Sequest HT,# Razor Peptides,Abundances (by Bio. Rep.): Cntrol 1,Abundances (by Bio. Rep.): Cntrol 2,Abundances (by Bio. Rep.): Cntrol 3,Abundances (by Bio. Rep.): Sample- A1,Abundances (by Bio. Rep.): Sample- A2,Abundances (by Bio. Rep.): Sample- A3,Abundances (by Bio. Rep.): Sample- B1,Abundances (by Bio. Rep.): Sample- B2,Abundances (by Bio. Rep.): Sample- B3,Abundances (by Bio. Rep.): Sample- C1,Abundances (by Bio. Rep.): Sample- C2,Abundances (by Bio. Rep.): Sample- C3,normalized Abundances (by Bio. Rep.): Cntrol 1,normalized Abundances (by Bio. Rep.): Cntrol 2,normalized Abundances (by Bio. Rep.): Cntrol 3,normalized Abundances (by Bio. Rep.): Sample- A1,normalized Abundances (by Bio. Rep.): Sample- A2,normalized Abundances (by Bio. Rep.): Sample- A3,normalized Abundances (by Bio. Rep.): Sample- B1,normalized Abundances (by Bio. Rep.): Sample- B2,normalized Abundances (by Bio. Rep.): Sample- B3,normalized Abundances (by Bio. Rep.): Sample- C1,normalized Abundances (by Bio. Rep.): Sample- C2,normalized Abundances (by Bio. Rep.): Sample- C3,average_normalized(by Bio. Rep.): Sample- A,P VALUE of(by Bio. Rep.): Sample- A,significant(by Bio. Rep.): Sample- A,Expression (by Bio. Rep.): Sample- A,Adjusted P Value(by Bio. Rep.): Sample- A,average_normalized_of_CONTROL,average_normalized(by Bio. Rep.): Sample- B,P VALUE of(by Bio. Rep.): Sample- B,significant(by Bio. Rep.): Sample- B,Expression (by Bio. Rep.): Sample- B,Adjusted P Value(by Bio. Rep.): Sample- B,average_normalized(by Bio. Rep.): Sample- C,P VALUE of(by Bio. Rep.): Sample- C,significant(by Bio. Rep.): Sample- C,Expression (by Bio. Rep.): Sample- C,Adjusted P Value(by Bio. Rep.): Sample- C,FOLDCHANGE of (by Bio. Rep.): Sample- A,FOLDCHANGE of (by Bio. Rep.): Sample- B,FOLDCHANGE of (by Bio. Rep.): Sample- C,LOG2 foldchange of(by Bio. Rep.): Sample- A,LOG2 foldchange of(by Bio. Rep.): Sample- B,LOG2 foldchange of(by Bio. Rep.): Sample- C
72,False,High,Master Protein,7742249596596208640,4025,NP_055205.2,SND1#27044#staphylococcal nuclease domain-containing protein 1 [Homo sapiens],0,343.08,0,50,39,487,16,39,1,910,101.9,7.17,2437,754.63,50,50,236,251,39,36,0,8233.7,9737.9,6898.5,8025.7,9261.5,6604.3,7660.1,9035.4,6225.4,7581.5,8969.8,6222.1,7779.350868489318,8614.866311088228,6365.782992212402,7847.181219303997,8483.80450278164,6220.381234135355,7503.54473625502,8405.57975210989,5755.480172655812,7581.5,8321.72958093673,5846.325548356417,7517.12231874033,0.8787077757704911,0,Downregulated,0.05615553046766437,7393.793909860401,7221.534887006907,0.8515634653731606,0,Downregulated,0.06978297936992481,7249.851709764383,0.8689004724251549,0,Downregulated,0.06102996664915245,1.0166799900542884,0.9767022147285214,0.9805320243097314,0.023865648307779267,-0.03400932677746768,-0.028363345083544822
73,False,High,Master Protein,2214005141303334400,2703,NP_001275905.1,XRCC6#2547#X-ray repair cross-complementing protein 6 isoform 1 [Homo sapiens],0,338.87,0,59,39,688,0,39,1,609,69.8,6.64,2998,1123.91,59,49,322,366,39,32,0,13435.4,13559.3,15055.4,13970.2,14259.5,15636.5,13457.8,13604.9,15189.6,13235.5,13396.3,14706.6,12694.01249237905,11995.55928608207,13892.789629768007,13659.455383321167,13062.118480528514,14727.524668406564,13182.752751474887,12656.558865072915,14043.024003368897,13235.5,12428.41378682944,13818.416822207693,13816.36617741875,0.39523485009736775,0,Downregulated,0.4031447681894637,13283.010514119933,13294.111873305568,0.9821944766641019,0,Downregulated,0.007802512437205499,13160.776869679044,0.8064062301041586,0,Downregulated,0.09344612562894933,1.0401532214953724,1.00083575625976,0.9907977454123857,0.056796062606294447,0.001205237838937995,-0.013337509191733007
74,False,High,Master Protein,8447085133855285248,4188,NP_001099008.1,MYBBP1A#10514#myb-binding protein 1A isoform 1 [Homo sapiens],0,335.286,0,38,37,486,0,37,1,1332,149.3,9.28,2666,706.95,38,36,249,237,37,32,0,5216.3,5800.6,6365.0,5482.9,5871.2,6696.5,5518.2,5893.2,6537.2,5390.2,5735.6,6511.0,4928.455971835364,5131.639627034409,5873.48100970239,5360.941713161704,5378.190681502087,6307.2214972650245,5405.420368350602,5482.409477735795,6043.744174621,5390.2,5321.201385139101,6117.777863639066,5682.117963976271,0.7464855967736876,0,Downregulated,0.1269785674460626,5561.723647498879,5643.858006902466,0.7462977908782764,0,Downregulated,0.1270878439360758,5609.726416259389,0.8759403374608841,0,Downregulated,0.05752547373366633,1.0216469433053428,1.0147677886585615,1.0086309158460431,0.03089672157639856,0.021149630387467068,0.012398351560172065
75,False,High,Master Protein,5926930809007955968,3601,NP_006635.2,HSPH1#10808#heat shock protein 105 kDa isoform 1 [Homo sapiens],0,334.55400000000003,0,58,40,767,0,38,1,858,96.8,5.39,4138,1142.71,57,53,369,398,39,35,0,12806.6,11568.7,11963.8,12456.9,11293.7,11867.3,11738.4,10409.2,11009.0,11071.9,9746.9,10466.4,12099.910712364466,10234.52735118315,11039.929631402583,12179.816306458997,10345.359057719057,11177.43443209038,11498.493431163552,9683.617853737773,10177.993578046042,11071.9,9042.683900692571,9834.297378588835,11234.20326542281,0.4337140610651679,0,Downregulated,0.36279649774051187,10698.830302787283,10453.368287649122,0.7130216860154414,0,Downregulated,0.14689726120898053,9982.960426427135,0.3541189161031196,0,Downregulated,0.45085087375083016,1.0500403266043066,0.9770571166948772,0.9330889586898441,0.07044473539126268,-0.033485193324324425,-0.09991346381821072
76,False,High,Master Protein,3602445909866352640,3023,NP_005372.2,NCL#4691#nucleolin [Homo sapiens],0,331.565,0,44,46,1393,46,46,1,710,76.6,4.7,5660,1675.31,44,43,671,722,46,38,0,33565.2,31611.3,30030.1,35616.8,33661.5,32571.9,35260.9,33846.4,32110.7,35532.5,33881.2,32360.1,31713.016963335762,27965.69315968569,27711.11108711135,34824.56160231589,30834.917159248955,30678.442154374174,34540.246287987706,31487.10787810304,29686.846978523306,35532.5,31433.274351449698,30405.760013077328,32112.640305313005,0.6727206416798563,0,Downregulated,0.17216524627271504,31401.123136267746,31904.733714871352,0.7713854016393052,0,Downregulated,0.11272858435445433,32457.178121509012,0.5847319804378424,0,Downregulated,0.23304315287407756,1.0226589719723582,1.0160379798014914,1.033631121430225,0.0323251270293219,0.022954331487203203,0.04772141366723076
77,False,High,Master Protein,361994698644895616,2232,NP_004030.1,ANXA2#302#annexin A2 isoform 2 [Homo sapiens],0,329.371,0,78,32,1609,1,32,1,339,38.6,7.75,12059,2648.59,78,75,796,813,32,28,0,30961.4,31073.3,26393.6,32972.8,33025.1,28247.0,31841.7,31657.5,26640.8,31716.3,31596.1,27101.9,29252.8989372512,27489.738582685986,24355.42943875585,32239.37312731187,30251.95617176634,26604.95566837081,31190.927067324374,29450.787015784448,24629.83843346435,31716.3,29313.273429980043,25465.12116150508,29698.76165581634,0.5581923488723423,0,Downregulated,0.2532161206694857,28496.71658618336,28423.85083885772,0.9749227116869166,0,Downregulated,0.011029812217712522,28831.564863828375,0.8774618371200082,0,Downregulated,0.056771762940324405,1.042181879656121,0.9974430125272409,1.0117504161096007,0.05960707606179857,-0.0036936775051920694,0.01685344235463983
78,False,High,Master Protein,7449371538365957120,3957,NP_003283.2,TPR#7175#nucleoprotein TPR [Homo sapiens],0,326.889,0,24,52,345,51,52,1,2363,267.1,5.02,1616,465.73,24,22,173,172,51,45,0,5183.3,6533.9,4461.3,5338.5,6821.9,4638.4,5657.6,7301.7,5021.4,5574.7,7131.8,4876.0,4897.276966204828,5780.371023528622,4116.788818316618,5219.753658777974,6249.059648817802,4368.762218011512,5541.971345000248,6792.7287863271995,4642.363243964065,5574.7,6616.525566381031,4581.521250668728,5279.191841869096,0.8953612428556653,0,Downregulated,0.04800170867740504,5365.1518771665515,5659.021125097171,0.6950012378137631,0,Downregulated,0.15801442192037787,5590.9156056832535,0.7492264844761964,0,Downregulated,0.12538687910970456,0.9839780797887024,1.0547737053225448,1.0420796528570841,-0.023301918075265517,0.07693351151267452,0.05946555630160133
79,False,High,Master Protein,-165801227635855456,2102,NP_114032.2,HNRNPU#3192#heterogeneous nuclear ribonucleoprotein U isoform a [Homo sapiens],0,326.427,0,51,40,1083,2,2,1,825,90.5,6.0,3602,1466.31,51,45,530,553,40,33,40,24123.2,23981.9,21427.6,26021.2,25811.9,23327.8,26577.6,26186.5,23642.4,26623.8,26401.8,23902.6,22792.042079592597,21216.161840426248,19772.914639984123,25442.400282063016,23644.454294158553,21971.71681384291,26034.41346487532,24361.147727674,21857.77049410444,26623.8,24494.26297687522,22459.038114486117,23686.190463354826,0.8130113078675936,0,Downregulated,0.08990341392580196,23389.176894006883,24084.443895551256,0.6422094115642271,0,Downregulated,0.1923233341471877,24525.700363787113,0.45813129784684326,0,Downregulated,0.3390100378072504,1.0126987610848353,1.029726014074592,1.0485918540413215,0.01820509169048231,0.04226052117712139,0.06845324347135291
80,False,High,Master Protein,8732346175470674944,4249,XP_006720201.1,KTN1#3895#kinectin isoform X1 [Homo sapiens],0,326.08799999999997,0,38,43,409,0,43,1,1357,156.2,5.64,2138,662.82,38,36,202,207,43,39,0,5415.9,6307.6,5803.1,5248.6,6081.9,5680.7,5239.3,6039.6,5775.4,5652.3,6523.5,6184.8,5117.041714982486,5580.169312050864,5354.9721362771315,5131.853339601401,5571.198035465925,5350.471613456795,5132.22045882703,5618.604541120802,5339.448097978664,5652.3,6052.175402042492,5811.27822623789,5351.1743295080405,0.4580128305272789,0,Downregulated,0.33912235573161614,5475.9777398367905,5363.424365975498,0.5343340638909895,0,Downregulated,0.2721871385845908,5838.584542760127,0.05902389729053928,0,Downregulated,1.2289721178469892,0.9772089266505182,0.9794459767353534,1.0662177277101466,-0.03326105242872099,-0.029962174875766724,0.09250207469512672
81,False,High,Master Protein,-2847148615950550528,1486,NP_005564.1,LMNB1#4001#lamin-B1 isoform 1 [Homo sapiens],0,324.508,0,58,40,601,20,35,1,586,66.4,5.16,2674,830.01,58,53,322,279,40,32,3,11148.2,11824.9,10818.4,12058.2,12484.7,11302.5,12818.0,13540.8,12207.6,12753.6,13816.4,12333.2,10533.023956677149,10461.180813315725,9982.979883010894,11789.984746328853,11436.349843532684,10645.467180293876,12556.02882851619,12596.927010134536,11286.118121841666,12753.6,12818.161450874517,11588.354776199252,11290.600590051805,0.5999362575391876,0,Downregulated,0.22189489039899526,11537.34805089378,12146.357986830799,0.30360598503476155,0,Downregulated,0.517689671373557,12386.70540902459,0.15295592505797825,0,Downregulated,0.8154336950758712,0.9786131561816878,1.0527859550782852,1.0736180753483477,-0.031189416826715145,0.07421214772486369,0.10248086595392475
82,False,High,Master Protein,-4137090159380989952,1172,NP_004492.2,HNRNPU#3192#heterogeneous nuclear ribonucleoprotein U isoform b [Homo sapiens],0,322.883,0,50,39,1083,1,1,1,806,88.9,5.78,3574,1465.98,50,47,529,554,39,33,0,54.2,312.2,0.0,75.5,312.0,0.0,81.0,307.8,0.0,75.2,275.0,0.0,51.20915470227493,276.1952024894223,0.0,73.8206240025732,285.8011126564673,0.0,79.34454166873235,286.34453900208337,0.0,75.2,255.1311773682357,0.0,119.87391221968016,0.9636690178283256,0,Downregulated,0.016072103455138556,115.25386265748243,121.89636022360524,0.9476301188928309,0,Downregulated,0.02336114438122219,110.11039245607857,0.9548603203273938,0,Downregulated,0.02006015359713673,1.0400858544405391,1.057633622101355,0.9553726870162305,0.05670262131189183,0.08083994586508102,-0.06586446244650318
83,False,High,Master Protein,-515522588376760000,2018,NP_006363.4,SYNCRIP#10492#heterogeneous nuclear ribonucleoprotein Q isoform 1 [Homo sapiens],0,321.366,0,49,32,757,0,1,1,623,69.6,8.59,4204,1245.87,49,47,352,405,32,28,34,15377.9,11467.4,11192.4,15865.2,11941.3,11664.7,15570.3,11532.6,11415.5,15492.8,11617.6,11426.2,14529.322141994717,10144.90988157335,10328.098798584922,15512.304157955294,10938.579572322671,10986.611901612388,15252.077989440286,10728.71030050496,10553.809218837732,15492.8,10778.225331611691,10736.131688759437,12479.165210630119,0.8621517329852422,0,Downregulated,0.06441629450107199,12165.131748599786,12178.199169594327,0.9942884531664115,0,Downregulated,0.002487604088472646,12335.719006790378,0.9273403048811139,0,Downregulated,0.0327608641175343,1.0258142261440348,1.001074170117068,1.0140226395994623,0.03676948407568896,0.0015488681758593294,0.02008986306438397
84,False,High,Master Protein,2749950876556130816,2815,NP_005337.2,HSPA1B#3304#heat shock 70 kDa protein 1B [Homo sapiens],0,318.307,0,71,36,842,17,29,1,641,70.0,5.66,3813,1095.92,71,68,396,446,36,34,0,4162.1,5041.8,5582.3,4905.3,6038.5,6844.9,4059.5,5109.3,5661.7,3820.6,4657.5,5095.5,3932.428464692592,4460.349045199132,5151.222787189577,4796.189495626786,5531.442367872043,6446.9947624325205,3976.5329247434443,4753.151894487799,5234.330660443571,3820.6,4320.994394882028,4787.7648754681095,5591.542208643783,0.21767755740139735,0,Downregulated,0.6621863444966116,4767.666806086467,4654.671826558271,0.8055553135878599,0,Downregulated,0.09390463331898734,4309.786423450046,0.25438726788273003,0,Downregulated,0.5945046289774241,1.1728047357473776,0.9762997323168757,0.9039613292497947,0.2299628341517759,-0.034603959454024884,-0.1456670382788239
85,False,High,Master Protein,-7233412111740596224,436,NP_000179.2,HK1#3098#hexokinase-1 isoform HKI [Homo sapiens],0,316.98900000000003,0,53,43,467,0,40,1,917,102.4,6.8,2675,679.87,53,51,227,240,43,41,3,8365.1,8300.3,8564.9,7754.3,7785.7,8004.2,8402.7,8495.7,8783.8,9164.2,9376.8,9699.6,7903.5,7343.059062213168,7903.5,7581.818075538456,7131.928598748261,7538.9027564263,8230.967657776016,7903.5,8120.761194553622,9164.2,8699.323723441717,9113.807121203117,7417.549810237672,0.02379710794180406,1,Downregulated,1.6234758194659156,8052.939015825054,8085.076284109879,0.8819711783377755,0,Downregulated,0.05454560681079045,8992.443614881611,0.003235941473255631,1,Downregulated,2.4899993418409707,0.9210984704666506,1.0039907502368604,1.116666051637832,-0.11857269833188935,0.005745977805734153,0.15919780025287103
86,False,High,Master Protein,-7048585715635486720,483,NP_001060.1,TUBB2A#7280#tubulin beta-2A chain isoform 1 [Homo sapiens],0,310.568,0,62,23,1214,1,3,1,445,49.9,4.89,6059,1929.73,62,55,587,627,23,21,0,175.3,47.2,135.1,140.9,34.2,112.3,124.7,50.2,85.9,150.7,40.6,111.1,165.62665718281912,41.7566097293425,124.66728741724948,137.7659062511598,31.328198887343532,105.77181723928356,122.15141168013487,46.700766269995405,79.41590047726,150.7,37.66663927691044,104.39028116269392,91.62197412592896,0.9142960923441681,0,Downregulated,0.03891313638106104,95.66178963118273,82.75602614246343,0.6440985576632539,0,Downregulated,0.19104767336324932,97.58564014653479,0.9605184281352156,0,Downregulated,0.017494298516330335,0.957769810487249,0.865089671242023,1.0201109609465737,-0.062249133260780236,-0.2090784112118913,0.028726087589577006
87,False,High,Master Protein,-1119286615561917824,1881,NP_000282.1,PGK1#5230#phosphoglycerate kinase 1 [Homo sapiens],0,310.17900000000003,0,76,28,910,23,28,1,417,44.6,8.1,4162,1266.98,76,72,422,488,28,26,0,19506.7,26247.5,18959.5,18820.6,25831.2,18404.6,18429.4,25215.8,17804.7,19678.5,27024.1,19290.6,18430.28815555104,23220.479107434694,17495.406630550267,18401.96604109708,23662.133657858136,17334.710485860356,18052.74439789797,23458.111197429283,16460.725066676026,19678.5,25071.601637516138,18125.57297747132,19799.603394938524,0.9488378336175125,0,Downregulated,0.022808006733046962,19949.35327961186,19323.86022066776,0.8040956319972605,0,Downregulated,0.09469229704899237,20958.55820499582,0.6904276461912496,0,Downregulated,0.16088182687002311,0.9924934967778439,0.9686459480577072,1.0505883529776057,-0.010870445727073895,-0.0459586555832307,0.07119749570217085
88,False,High,Master Protein,3002712347046388224,2869,NP_006422.1,CCT2#10576#T-complex protein 1 subunit beta isoform 1 [Homo sapiens],0,310.06,0,72,31,602,2,31,1,535,57.5,6.46,5361,979.8,72,70,292,310,30,28,0,9849.3,8518.4,8790.3,9746.0,8495.0,8681.5,9158.9,8054.6,8194.5,8847.0,7753.1,7889.8,9305.799398692185,7536.006447424388,8111.494127193546,9529.215914292428,7781.668115438109,8176.830199134819,8971.712625799415,7493.147250962251,7575.944079870859,8847.0,7192.936477286067,7413.307293586162,8495.90474295512,0.6054322267009925,0,Downregulated,0.2179344655963118,8161.255160806685,8013.601318877508,0.7996480141213109,0,Downregulated,0.09710113696275169,7817.747923624076,0.5900393260470461,0,Downregulated,0.22911904172047426,1.0410046709182117,0.9819079493264388,0.9579099990854034,0.0579765419278414,-0.02634031197152415,-0.06203798169495279
89,False,High,Master Protein,2468498205363218432,2751,XP_016865667.1,SYNCRIP#10492#heterogeneous nuclear ribonucleoprotein Q isoform X4 [Homo sapiens],0,309.639,0,52,31,753,0,1,1,562,62.6,7.56,4200,1239.02,52,51,349,404,31,28,0,86.1,9.4,7.5,94.5,7.1,5.7,88.9,2.1,9.1,85.5,7.2,10.3,81.34886014512678,8.315934988470753,6.920833868463148,92.39799957937971,6.5038073713490965,5.3686496728754785,87.0830833870408,1.953617712489848,8.413093065693433,85.5,6.6797980983683525,9.677946858467577,34.756818874534765,0.9669070994361672,0,Downregulated,0.014615250984641033,33.34696872897708,32.48326472174136,0.9787431489658518,0,Downregulated,0.009331264910234565,33.952581652278646,0.9842809357184628,0,Downregulated,0.006880926549734776,1.0422782099631318,0.9740994747002235,1.018160958743315,0.059740420189616346,-0.03785898753993313,0.025965651811132782
90,False,High,Master Protein,8428260618384848896,4184,NP_004238.3,EFTUD2#9343#116 kDa U5 small nuclear ribonucleoprotein component isoform a [Homo sapiens],0,309.233,0,59,43,385,0,42,1,972,109.4,5.0,2416,645.05,59,59,184,201,43,42,0,4395.6,3658.8,5400.9,4425.6,3719.2,5365.5,4638.5,3827.4,5609.2,4564.0,3788.1,5567.1,4153.043549987448,3236.844993171999,4983.830885357681,4327.1596501428885,3406.895827538248,5053.594705230418,4543.6994633384575,3560.6078251350677,5185.793585064571,4564.0,3514.4087745040497,5230.883296677169,4262.550060970519,0.9287730345527273,0,Downregulated,0.03209040213571348,4313.3968796789995,4430.033624512699,0.83692569267463,0,Downregulated,0.0773130995861303,4436.4306903937395,0.8363413761862734,0,Downregulated,0.07761641690064162,0.9882118849419984,1.027040578014787,1.028523647173384,-0.017107688116535805,0.038493183159716754,0.04057496378757829
91,False,High,Master Protein,428654281643850240,2249,XP_011526286.2,ILF3#3609#interleukin enhancer-binding factor 3 isoform X1 [Homo sapiens],0,308.806,0,53,36,937,0,36,1,898,95.7,8.81,4874,1423.74,52,48,450,487,35,33,0,16684.7,15585.6,16210.7,16974.0,15955.4,16412.3,17337.1,16430.7,17141.4,18095.0,16947.0,17754.2,15764.010764963958,13788.174080458486,14958.874878866069,16596.440686353344,14615.612413073712,15458.226144935828,16982.76856006148,15285.384070765207,15847.493788601912,18095.0,15722.574774034509,16681.961564524758,15556.759748120961,0.7182069675419308,0,Downregulated,0.1437503859680423,15816.376810553273,16038.548806476198,0.7298175739789478,0,Downregulated,0.1367856830511337,16833.178779519756,0.27559779200778434,0,Downregulated,0.5597242661645446,0.983585554040475,1.0140469589580519,1.0642879201188502,-0.023877548716293027,0.020124462880940018,0.08988849363647008
92,False,High,Master Protein,8369123714013872128,4167,NP_006816.2,CKAP4#10970#cytoskeleton-associated protein 4 [Homo sapiens],0,306.921,0,67,36,670,34,35,1,602,66.0,5.92,3364,975.11,65,67,310,360,35,36,1,11283.3,12146.0,9158.3,11399.1,12234.8,9540.6,12206.2,13087.2,10000.5,11834.8,12848.3,9698.4,10660.668916091858,10745.249613826143,8451.076375672805,11145.545365135527,11207.434144645342,8985.989310357158,11956.732648356552,12174.945584236728,9245.61947290848,11834.8,11920.006931564738,9112.67959341378,10446.32294004601,0.8459385451722756,0,Downregulated,0.07266118597043063,10620.062329684093,11125.76590183392,0.6567537891436437,0,Downregulated,0.18259741287089337,10955.828841659508,0.7608403365063313,0,Downregulated,0.11870647102102626,0.9836404548067044,1.0476177593361515,1.0316162468309547,-0.023797024096504058,0.06711242173988911,0.04490639929237846
93,False,High,Master Protein,2726683976815450624,2810,NP_005557.1,LDHA#3939#L-lactate dehydrogenase A chain isoform 1 [Homo sapiens],0,304.502,0,63,27,1333,0,25,1,332,36.7,8.27,10411,2179.66,63,62,652,681,27,23,2,29121.1,27689.7,24542.9,23964.1,23073.3,20787.6,25496.7,24087.2,21328.9,29716.7,28514.3,24539.3,27514.149723254952,24496.35585641049,22647.64447337389,23431.057161060453,21135.816707232265,19579.18279646777,24975.60463660701,22408.181221088314,19718.903372403147,29716.7,26454.134293931213,23057.285567377992,21382.018888253497,0.1569298117893619,0,Downregulated,0.8042945461150093,23761.25131743396,22367.56307669949,0.47760427725291443,0,Downregulated,0.3209317924753781,26409.37328710307,0.30189319788553115,0,Downregulated,0.5201466721841208,0.8998692283754103,0.9413461765074679,1.1114470755050745,-0.1522127348697071,-0.0872027286943207,0.15243925225672625
94,False,High,Master Protein,-4535556334998408192,1089,NP_003312.3,"TUFM#7284#elongation factor Tu, mitochondrial isoform 1 precursor [Homo sapiens]",0,303.297,0,65,27,891,4,27,1,455,49.8,7.61,6162,1373.12,65,63,440,451,27,24,0,11191.8,9032.8,11415.5,11355.3,9342.0,11904.2,12326.3,9930.3,12615.2,12788.8,10377.2,13326.6,10574.218036843553,7991.0827195594275,10533.970536725474,11102.71962564794,8557.544853963838,11212.189374709522,12074.378073719694,9238.099985875206,11662.95072992701,12788.8,9627.444559220568,12521.75986447126,10290.817951440433,0.7309702111475147,0,Downregulated,0.13610032126083066,10657.09653005529,10991.809596507303,0.7569970778829689,0,Downregulated,0.12090579693553023,11646.001474563944,0.4406477949214005,0,Downregulated,0.35590839882193454,0.9656305469710372,1.0314075288243894,1.092793092538829,-0.050456779537424265,0.04461448173176024,0.12802026960496052
95,False,High,Master Protein,3945672141617060864,3104,NP_001352542.1,RRBP1#6238#ribosome-binding protein 1 isoform 1 [Homo sapiens],0,302.97,0,53,45,400,11,45,1,1410,152.4,8.6,1657,523.49,50,48,198,202,43,39,0,10181.8,12056.6,4352.6,9724.0,11500.8,4333.6,9137.9,10675.1,4011.1,9678.8,11503.8,4155.2,9619.95150087865,10666.15976404218,4016.482866116359,9507.705268887708,10535.068706536855,4081.680740767224,8951.141818700115,9930.983067904941,3708.3250105277934,9678.8,10672.647411668037,3904.25289187422,8041.484905397262,0.9658253976462465,0,Downregulated,0.015101378442203758,7939.433253992007,7530.14996571095,0.8596222397391695,0,Downregulated,0.06569235717424494,8085.233434514085,0.9534487673022388,0,Downregulated,0.020702638407921862,1.0128537703058267,0.9484493067467673,1.0183640539390855,0.0184259015992724,-0.07635742916783682,0.026253401218494062
96,False,High,Master Protein,8288854614025876480,4142,NP_006752.1,YWHAE#7531#14-3-3 protein epsilon [Homo sapiens],0,298.46299999999997,0,78,25,1527,2,22,1,255,29.2,4.74,7950,2142.82,78,76,744,783,25,22,3,27128.5,23755.1,23937.1,26148.1,23214.3,23188.2,24454.7,21685.4,21551.2,24596.8,21593.1,21734.3,25631.504674182015,21015.517791981016,22088.62565237189,25566.477595783897,21264.976825452017,21840.231990275646,23954.900779584557,20173.80073448921,19924.423217293654,24596.8,20032.99282192745,20421.689359805023,22890.56213717052,0.6785128057929009,0,Downregulated,0.16844195134586382,22209.32845359553,21351.041577122473,0.5946048811471784,0,Downregulated,0.22577152996696417,21683.827393910822,0.7641531155476763,0,Downregulated,0.11681961187603329,1.0306733130179224,0.9613546677799657,0.9763387235781262,0.04358712186671426,-0.05685931940300169,-0.03454634254180874
97,False,High,Master Protein,518987632021079936,2278,NP_001276052.1,TUBB4A#10382#tubulin beta-4A chain isoform 1 [Homo sapiens],0,298.434,0,68,25,1039,0,2,1,495,54.4,5.02,4583,1594.54,68,68,505,534,24,22,2,48.1,543.0,184.6,57.5,497.5,163.8,56.8,489.2,176.6,59.0,531.5,217.2,45.44576275238789,480.3779466744275,170.34479094910625,56.22100503507232,455.7245305980528,154.2780379678954,55.63913539239502,455.099897595254,163.26947641774285,59.0,493.09898462260827,204.082529869821,222.0745245336735,0.9408309772580777,0,Downregulated,0.026488391702919497,232.71517482289696,224.6695031351306,0.9549416289637449,0,Downregulated,0.020023173959396994,252.06050483080972,0.8983210946427901,0,Downregulated,0.04656840196719305,0.9542760789135418,0.9654269572498255,1.0831287861766432,-0.0675213862470197,-0.0507609837173768,0.11520479246793322
98,False,High,Master Protein,1074215629290594560,2426,XP_005249786.1,HNRNPA2B1#3181#heterogeneous nuclear ribonucleoproteins A2/B1 isoform X1 [Homo sapiens],0,295.277,0,63,27,1555,1,23,1,353,37.4,8.95,6484,2207.82,63,63,695,860,27,23,5,23743.2,26753.8,21826.8,24707.5,27599.8,22600.5,25416.3,28651.8,23088.6,26879.9,30628.8,24353.1,22433.01110566521,23668.38952069668,20141.28755735619,24157.921424418244,25282.22291376912,21286.695952951275,24896.84783228397,26654.601892722203,21345.773687535093,26879.9,28415.86111045897,22882.33083873269,23575.61343037955,0.7755666443409543,0,Downregulated,0.1103808773784933,24003.73698638247,24299.07447084709,0.8750568445726778,0,Downregulated,0.05796373385498119,26059.36398306389,0.3413191426478888,0,Downregulated,0.4668393539328671,0.9821642956575554,1.0123038127201678,1.085637790392704,-0.025963717288007292,0.01764233679652968,0.11854284608240392
99,False,High,Master Protein,6400995593712089088,3708,NP_064505.1,UGGT1#56886#UDP-glucose:glycoprotein glucosyltransferase 1 precursor [Homo sapiens],0,293.968,0,42,45,374,0,43,1,1555,177.1,5.63,2096,556.45,42,40,182,192,45,43,2,5101.8,5510.6,4854.1,5079.1,5483.5,4656.0,5744.9,6184.6,5350.7,5395.7,6036.2,5124.2,4820.274270480927,4875.084185900738,4479.255957454262,4966.123594324101,5023.046157858136,4385.33910121197,5627.487128798771,5753.497192697481,4946.806271055587,5395.7,5600.082955745979,4814.731581763062,4791.502951131402,0.33474918485295924,0,Downregulated,0.4752804718642515,5057.285699774252,5442.596864183946,0.26058411710639456,0,Downregulated,0.5840520585515275,5270.171512503014,0.4799142551188618,0,Downregulated,0.31883634982270725,0.947445573688923,1.0761893211662719,1.0420948756638893,-0.07788502529688993,0.10593189637206048,0.059486631185288845
